Car_Id;SerialNumber;Brand;Model;Sold_Price;Driven_KM;Type;EngineV;FuelType;Safety_Features;Region;Year;Transmission;Condition;Color;Entertainment_Features;Unnamed: 16;Accident_History;Transmission.1;Condition_Score;Car_Age
464;664TUN36491;Peugeot;Partner;42016;264873;Coupe;1.4;Petrol;ESP, Blind Spot Monitor, Lane Assist;Nabeul;2023;Automatic;Good;Red;Radio, Navigation, USB Ports;;No;Automatic;2;2
465;633TUN63986;Kia;Rio;49608;87552;SUV;1.5;Hybrid;ESP, ABS;Bizerte;2023;Manual;Average;Red;Radio, Apple CarPlay, USB Ports;;Yes;Manual;1;2
466;234TUN34243;Ford;Ranger;37599;198831;Hatchback;2.2;Hybrid;ABS, Traction Control, ESP;Kairouan;2013;Automatic;Good;Gray;Radio, USB Ports, Android Auto;;Yes;Automatic;2;12
467;156TUN56093;Hyundai;Tucson;37432;282100;Sedan;2.2;Hybrid;ESP, Traction Control, Blind Spot Monitor;Bizerte;2018;Manual;Average;Red;Android Auto, Bluetooth, Apple CarPlay;;Yes;Manual;1;7
468;482TUN57718;Ford;Kuga;37435;182396;Sedan;2.2;Electric;Lane Assist, ABS;Sousse;2008;Automatic;Excellent;Red;Android Auto;;No;Automatic;3;17
469;418TUN44880;Kia;Cerato;47627;21738;Pickup;1.9;Diesel;Airbags;Tozeur;2013;Automatic;Excellent;Black;Android Auto;;Yes;Automatic;3;12
470;613TUN51887;Volkswagen;Golf;55387;42336;Pickup;3.0;Electric;Blind Spot Monitor, ABS;GabÃ¨s;2017;Manual;Excellent;Blue;USB Ports, Bluetooth;;Yes;Manual;3;8
471;255TUN16024;Kia;Sportage;39370;255989;SUV;1.9;Diesel;Traction Control;Tataouine;2018;Manual;Good;Black;Radio, Navigation;;No;Manual;2;7
472;259TUN20609;Hyundai;Accent;44621;111704;Hatchback;3.0;Diesel;Lane Assist;Tataouine;2013;Manual;Good;Red;Radio, Apple CarPlay;;Yes;Manual;2;12
473;709TUN67570;Toyota;Hilux;28102;175819;Hatchback;2.0;Diesel;Traction Control, Airbags, Lane Assist;GabÃ¨s;2000;Automatic;Excellent;White;Android Auto;;Yes;Automatic;3;25
474;180TUN97366;BMW;5 Series;31763;94016;Coupe;1.5;Petrol;Blind Spot Monitor, ESP;Sousse;2006;Automatic;Average;Gray;Android Auto;;Yes;Automatic;1;19
475;847TUN26935;Renault;Symbol;33458;19763;Coupe;2.0;Diesel;Blind Spot Monitor;Bizerte;2002;Manual;Average;Blue;USB Ports, Navigation, Bluetooth;;Yes;Manual;1;23
476;849TUN96142;Kia;Cerato;20971;286610;SUV;1.5;Electric;ABS, Blind Spot Monitor;Tunis;2001;Manual;Excellent;Red;Radio, Android Auto;;No;Manual;3;24
479;353TUN60934;Hyundai;Tucson;37947;156336;Hatchback;1.6;Petrol;ESP, ABS, Lane Assist;Tataouine;2012;Automatic;Average;Blue;Android Auto;;Yes;Automatic;1;13
480;353TUN43582;Renault;Kadjar;45394;112825;Coupe;2.0;Diesel;Traction Control, ESP, ABS;Sousse;2014;Automatic;Excellent;Gray;Bluetooth;;Yes;Automatic;3;11
481;236TUN33668;Peugeot;308;47971;146573;Sedan;2.0;Diesel;ESP;Sfax;2021;Manual;Good;Red;Android Auto, USB Ports;;No;Manual;2;4
482;621TUN91734;Ford;Ranger;32970;204879;SUV;2.0;Hybrid;ABS, Blind Spot Monitor;Bizerte;2006;Manual;Excellent;Red;USB Ports;;Yes;Manual;3;19
483;476TUN30252;Kia;Rio;44995;177849;Pickup;3.0;Hybrid;Airbags, Blind Spot Monitor, Lane Assist;Nabeul;2018;Automatic;Average;Red;Android Auto, USB Ports;;No;Automatic;1;7
484;644TUN52822;Toyota;Yaris;39283;285916;Sedan;1.6;Diesel;ABS;Monastir;2018;Automatic;Excellent;Red;Bluetooth;;Yes;Automatic;3;7
485;466TUN31668;Ford;Transit;39838;15511;Pickup;3.0;Hybrid;Airbags;Sfax;2002;Manual;Good;Red;Radio;;Yes;Manual;2;23
486;747TUN37551;BMW;5 Series;41541;82316;Coupe;1.3;Hybrid;Traction Control, Airbags;Monastir;2014;Manual;Average;White;Radio;;No;Manual;1;11
487;401TUN44567;Kia;Picanto;44238;104623;Hatchback;2.0;Diesel;Traction Control;Bizerte;2017;Automatic;Average;White;USB Ports, Android Auto;;Yes;Automatic;1;8
488;663TUN62211;BMW;X3;29500;190473;Hatchback;2.2;Petrol;Lane Assist, Blind Spot Monitor;GabÃ¨s;2002;Automatic;Excellent;Red;USB Ports, Android Auto, Apple CarPlay;;No;Automatic;3;23
489;149TUN95188;Hyundai;i10;49276;178959;Sedan;2.5;Diesel;Blind Spot Monitor, ESP;Sfax;2022;Manual;Good;Blue;USB Ports, Android Auto;;No;Manual;2;3
490;321TUN49746;Toyota;Yaris;36778;230396;Sedan;2.2;Hybrid;Blind Spot Monitor;Sousse;2015;Automatic;Good;Black;Radio;;No;Automatic;2;10
491;774TUN91536;Kia;Cerato;30672;46244;Pickup;2.5;Hybrid;Traction Control, Blind Spot Monitor;Tataouine;2000;Automatic;Average;Gray;Navigation;;No;Automatic;1;25
492;563TUN41546;Ford;Focus;41567;27983;Hatchback;2.2;Diesel;Traction Control, Lane Assist, ESP;GabÃ¨s;2004;Manual;Excellent;Gray;Apple CarPlay, Radio, USB Ports;;No;Manual;3;21
493;207TUN30176;Renault;Symbol;51421;68463;Pickup;1.4;Electric;Lane Assist, ABS, Airbags;GabÃ¨s;2022;Manual;Average;Black;USB Ports;;Yes;Manual;1;3
494;831TUN34890;Kia;Picanto;29982;225376;Pickup;2.5;Electric;ABS, Lane Assist, Blind Spot Monitor;Tozeur;2003;Manual;Excellent;Blue;USB Ports;;Yes;Manual;3;22
495;771TUN77991;Toyota;Corolla;41692;227676;Hatchback;1.5;Petrol;Lane Assist;GabÃ¨s;2021;Automatic;Average;Gray;Bluetooth;;No;Automatic;1;4
496;340TUN23919;Ford;Fiesta;40626;273699;Sedan;2.0;Petrol;Airbags;Kairouan;2021;Automatic;Average;Blue;Navigation, USB Ports;;No;Automatic;1;4
497;790TUN43789;Kia;Picanto;27411;263342;Pickup;1.5;Electric;Blind Spot Monitor, Airbags, ESP;Kairouan;2006;Manual;Average;Gray;Navigation, USB Ports;;No;Manual;1;19
498;562TUN29580;Kia;Cerato;40739;95603;Hatchback;1.8;Petrol;Blind Spot Monitor, ABS, ESP;Monastir;2012;Automatic;Average;Blue;Navigation, Radio, Bluetooth;;Yes;Automatic;1;13
499;221TUN76787;Hyundai;i10;32768;94081;Sedan;2.2;Diesel;ESP, Traction Control;Tataouine;2000;Manual;Excellent;Red;USB Ports;;Yes;Manual;3;25
500;963TUN30340;Toyota;Hilux;38341;178067;SUV;1.4;Petrol;Airbags, Lane Assist;Monastir;2015;Automatic;Good;Blue;Radio, Apple CarPlay;;Yes;Automatic;2;10
501;754TUN24592;Peugeot;i20;21347;290929;Sedan;2.5;Petrol;Airbags;Bizerte;2003;Manual;Average;Black;Radio;;Yes;Manual;1;22
502;381TUN42098;Peugeot;Corolla;52129;181472;Pickup;2.0;Petrol;Lane Assist, Traction Control;Sousse;2024;Automatic;Excellent;Black;Apple CarPlay, Bluetooth;;Yes;Automatic;3;1
503;854TUN23434;Ford;E-Class;40206;150738;Pickup;2.5;Diesel;Airbags, Lane Assist;Kairouan;2012;Manual;Good;Gray;USB Ports, Apple CarPlay, Android Auto;;Yes;Manual;2;13
504;658TUN21395;CitroÃ«n;Corolla;42578;169981;Pickup;2.5;Electric;Lane Assist;Sfax;2018;Automatic;Average;Gray;Android Auto;;No;Automatic;1;7
505;132TUN13905;Toyota;Elantra;38017;206728;Pickup;6.0;Diesel;ABS, Blind Spot Monitor, Lane Assist;Monastir;2002;Manual;Good;Red;Navigation, Apple CarPlay, USB Ports;;No;Manual;2;23
506;338TUN76237;Peugeot;Sportage;49365;283058;SUV;3.2;Petrol;Lane Assist;Bizerte;2024;Manual;Excellent;Gray;Android Auto, Apple CarPlay;;Yes;Manual;3;1
507;674TUN36062;Ford;Yaris;39577;214186;Hatchback;4.2;Hybrid;Airbags;Sfax;2009;Manual;Average;Black;Apple CarPlay;;No;Manual;1;16
508;818TUN81426;Hyundai;Rio;29106;259496;Sedan;1.4;Electric;ESP, Airbags, Blind Spot Monitor;Tunis;2008;Automatic;Good;Gray;Android Auto, Apple CarPlay;;Yes;Automatic;2;17
509;559TUN87236;Ford;Berlingo;42581;240202;Hatchback;2.2;Electric;Airbags, ABS;Monastir;2017;Manual;Excellent;White;Radio, Apple CarPlay;;Yes;Manual;3;8
510;990TUN10851;Mercedes;208;43641;226777;Sedan;4.5;Diesel;ABS;Monastir;2009;Manual;Excellent;Black;USB Ports, Radio, Apple CarPlay;;No;Manual;3;16
511;263TUN65392;Toyota;Clio;44573;134087;Hatchback;1.4;Petrol;Traction Control, Lane Assist, Blind Spot Monitor;Tunis;2018;Manual;Good;Gray;USB Ports;;No;Manual;2;7
513;444TUN23396;Ford;Focus;47468;143403;Coupe;1.5;Diesel;ESP, Lane Assist, ABS;Sousse;2020;Automatic;Excellent;Gray;Navigation;;Yes;Automatic;3;5
514;199TUN57052;Hyundai;C3;47932;71818;Sedan;2.0;Petrol;Airbags, Blind Spot Monitor;Bizerte;2013;Manual;Excellent;White;Apple CarPlay, Navigation, Bluetooth;;Yes;Manual;3;12
515;718TUN44671;CitroÃ«n;A-Class;23350;251777;SUV;1.8;Electric;Airbags, Blind Spot Monitor;Kairouan;2001;Automatic;Good;Blue;USB Ports;;Yes;Automatic;2;24
516;847TUN70217;Mercedes;Golf;42153;144180;Pickup;1.8;Petrol;Blind Spot Monitor, Lane Assist;Tozeur;2018;Automatic;Average;White;Radio, USB Ports;;Yes;Automatic;1;7
517;487TUN20328;Kia;3 Series;50292;70339;Pickup;2.0;Hybrid;ESP, Lane Assist;Tozeur;2021;Manual;Average;Black;Android Auto, USB Ports, Bluetooth;;No;Manual;1;4
518;949TUN92397;BMW;208;36783;236819;SUV;1.5;Electric;ABS, Lane Assist, Traction Control;GabÃ¨s;2014;Manual;Excellent;White;Android Auto;;No;Manual;3;11
519;982TUN57400;Toyota;Cerato;38971;132918;Sedan;2.0;Electric;Airbags;Tozeur;2012;Manual;Good;White;Radio, Bluetooth, Apple CarPlay;;Yes;Manual;2;13
520;821TUN19116;Volkswagen;GLC;50894;134624;Hatchback;1.9;Hybrid;ESP, ABS;Tataouine;2024;Automatic;Average;Red;Navigation, Android Auto, USB Ports;;No;Automatic;1;1
521;333TUN47930;BMW;Sportage;44260;222985;Coupe;3.5;Petrol;Blind Spot Monitor, ABS, ESP;Tozeur;2014;Automatic;Good;Black;Apple CarPlay, Navigation;;No;Automatic;2;11
522;975TUN40512;Toyota;Fiesta;30899;250047;Pickup;3.6;Electric;Traction Control, ABS, Blind Spot Monitor;Tozeur;2005;Manual;Good;Gray;Bluetooth, Android Auto, USB Ports;;Yes;Manual;2;20
523;489TUN46434;Volkswagen;C4;48272;287810;SUV;2.7;Petrol;ABS, Blind Spot Monitor, Airbags;Sousse;2023;Manual;Excellent;Gray;Apple CarPlay;;Yes;Manual;3;2
524;954TUN57819;CitroÃ«n;i10;26921;168555;Pickup;3.0;Diesel;Blind Spot Monitor, Airbags, ABS;Sousse;2000;Automatic;Average;Gray;Navigation, Radio, Apple CarPlay;;Yes;Automatic;1;25
525;463TUN37460;Volkswagen;Yaris;28846;233320;Pickup;2.0;Electric;Traction Control, ESP, Blind Spot Monitor;Monastir;2004;Automatic;Excellent;Red;USB Ports, Radio;;No;Automatic;3;21
526;818TUN99593;Volkswagen;Corolla;41785;140451;Sedan;3.8;Hybrid;ABS, Traction Control, Airbags;Monastir;2011;Automatic;Average;White;Android Auto;;No;Automatic;1;14
527;723TUN93227;Mercedes;308;45212;198472;SUV;3.0;Diesel;Blind Spot Monitor, Traction Control;Kairouan;2018;Automatic;Good;White;Navigation, Bluetooth;;No;Automatic;2;7
528;846TUN42087;Kia;Tiguan;44779;153372;Coupe;1.8;Petrol;Airbags, Lane Assist;Tataouine;2016;Automatic;Excellent;Red;USB Ports;;Yes;Automatic;3;9
529;488TUN45382;Volkswagen;Picanto;41072;31936;SUV;2.5;Hybrid;ESP, ABS;Sousse;2005;Automatic;Excellent;White;USB Ports, Apple CarPlay, Android Auto;;Yes;Automatic;3;20
530;755TUN83000;Kia;Sprinter;44441;36578;Sedan;2.0;Petrol;Blind Spot Monitor, ABS;Tataouine;2009;Manual;Excellent;Red;Android Auto;;Yes;Manual;3;16
531;432TUN17331;Volkswagen;C-Class;51980;127381;Coupe;2.8;Hybrid;Airbags, Blind Spot Monitor, Lane Assist;Sousse;2021;Manual;Good;Black;Apple CarPlay;;Yes;Manual;2;4
532;132TUN51347;Volkswagen;Kadjar;34066;25898;Hatchback;2.2;Diesel;ABS;Monastir;2002;Automatic;Average;Red;USB Ports;;Yes;Automatic;1;23
533;167TUN37653;CitroÃ«n;Ranger;36637;219092;Sedan;3.5;Hybrid;Lane Assist;Sousse;2011;Automatic;Average;Red;USB Ports, Bluetooth;;No;Automatic;1;14
534;680TUN51245;Volkswagen;Camry;27055;103347;SUV;1.6;Hybrid;Airbags;Sfax;2001;Automatic;Average;Gray;Radio, Android Auto;;No;Automatic;1;24
536;758TUN70142;Mercedes;Megane;33178;161529;Coupe;1.5;Diesel;Lane Assist, Blind Spot Monitor;Nabeul;2009;Manual;Average;White;Radio, Bluetooth, USB Ports;;No;Manual;1;16
537;242TUN42325;Toyota;308;53963;84746;Sedan;1.9;Diesel;Lane Assist, ABS, ESP;Nabeul;2025;Manual;Average;White;Radio;;No;Manual;1;0
538;651TUN44438;BMW;Focus;41610;204234;Sedan;1.6;Hybrid;ABS, Airbags, Lane Assist;Bizerte;2017;Automatic;Excellent;Red;USB Ports;;Yes;Automatic;3;8
539;538TUN86484;Toyota;C3;78925;283484;Hatchback;19.0;Diesel;Airbags;GabÃ¨s;2007;Manual;Good;Black;Radio;;No;Manual;2;18
540;324TUN28131;Hyundai;Hilux;29421;236593;Coupe;2.5;Hybrid;Lane Assist, ESP, Blind Spot Monitor;Tozeur;2002;Manual;Excellent;Gray;Bluetooth;;No;Manual;3;23
541;193TUN16175;Kia;Focus;61794;30713;Coupe;4.0;Diesel;Airbags, Blind Spot Monitor;Tunis;2024;Automatic;Good;Red;Navigation, Android Auto, Apple CarPlay;;Yes;Automatic;2;1
542;256TUN92240;Peugeot;Sportage;37377;283319;Coupe;3.0;Hybrid;Blind Spot Monitor, Lane Assist;Sfax;2011;Manual;Excellent;Gray;Bluetooth;;Yes;Manual;3;14
543;796TUN65333;Mercedes;i10;39549;199759;SUV;2.4;Petrol;Traction Control, Lane Assist, Airbags;Bizerte;2012;Manual;Excellent;Red;Apple CarPlay, Bluetooth, Navigation;;No;Manual;3;13
544;494TUN60019;Hyundai;Camry;49269;86014;Pickup;2.0;Diesel;Lane Assist, ABS;Tunis;2018;Manual;Good;Red;Navigation, Android Auto, Bluetooth;;No;Manual;2;7
545;579TUN79352;Kia;C4;24744;179854;Coupe;1.5;Electric;Traction Control;Tataouine;2001;Manual;Good;White;Radio;;Yes;Manual;2;24
546;666TUN11504;BMW;Rio;48457;174749;Coupe;4.0;Petrol;Blind Spot Monitor;Bizerte;2018;Automatic;Good;Blue;Radio, Apple CarPlay;;Yes;Automatic;2;7
547;217TUN99353;Renault;Kuga;35794;215563;Coupe;1.4;Diesel;ABS;Sfax;2015;Manual;Good;Black;Radio, Android Auto;;Yes;Manual;2;10
548;868TUN44973;CitroÃ«n;Sorento;42445;294058;Pickup;2.7;Electric;Lane Assist, ESP;Tataouine;2020;Automatic;Good;Blue;Bluetooth, Apple CarPlay;;No;Automatic;2;5
549;448TUN24621;BMW;2008;56837;36447;Hatchback;4.8;Hybrid;ESP, ABS, Lane Assist;Kairouan;2017;Manual;Average;Gray;Navigation, USB Ports, Apple CarPlay;;Yes;Manual;1;8
550;261TUN69470;Kia;Jumpy;36751;296891;SUV;1.5;Petrol;Blind Spot Monitor, Lane Assist;GabÃ¨s;2021;Manual;Average;Gray;Navigation, Apple CarPlay;;Yes;Manual;1;4
551;839TUN44522;Volkswagen;Picanto;28887;199014;Sedan;1.4;Hybrid;ABS;Tunis;2005;Manual;Good;Gray;Android Auto;;Yes;Manual;2;20
552;880TUN33416;CitroÃ«n;X1;42831;260135;SUV;2.5;Hybrid;ABS, Blind Spot Monitor, Airbags;Tozeur;2021;Automatic;Good;Red;Android Auto, USB Ports;;No;Automatic;2;4
553;208TUN91959;BMW;C-Class;47275;27178;Hatchback;1.9;Diesel;Traction Control, ESP;Sousse;2012;Automatic;Excellent;Blue;Bluetooth, USB Ports, Navigation;;Yes;Automatic;3;13
554;754TUN76540;Toyota;Rav4;33664;212495;Hatchback;5.5;Hybrid;ABS;Kairouan;2002;Automatic;Average;White;USB Ports, Apple CarPlay, Android Auto;;No;Automatic;1;23
555;256TUN59009;Volkswagen;208;54430;240355;SUV;4.7;Hybrid;ESP;Sfax;2024;Manual;Good;Black;USB Ports, Navigation;;No;Manual;2;1
556;652TUN79514;Kia;Elantra;44318;206579;Pickup;3.2;Diesel;Traction Control, Airbags;Bizerte;2016;Manual;Good;Red;Radio, Bluetooth;;Yes;Manual;2;9
557;713TUN52487;Hyundai;Jumpy;29350;195787;Coupe;2.0;Hybrid;Blind Spot Monitor, Traction Control;Tozeur;2005;Manual;Good;Red;USB Ports;;No;Manual;2;20
558;214TUN57576;Toyota;2008;53144;49417;Pickup;2.0;Hybrid;Blind Spot Monitor;Kairouan;2019;Automatic;Excellent;Blue;USB Ports, Radio, Apple CarPlay;;No;Automatic;3;6
559;951TUN50306;Mercedes;E-Class;40806;287995;Pickup;2.4;Petrol;ESP, Airbags, Traction Control;GabÃ¨s;2016;Automatic;Excellent;Gray;USB Ports;;Yes;Automatic;3;9
560;346TUN84364;Ford;Tucson;46123;235999;Coupe;3.5;Diesel;ESP, Airbags, Traction Control;Nabeul;2021;Automatic;Average;Red;Android Auto, Navigation, Apple CarPlay;;No;Automatic;1;4
561;187TUN73699;Ford;Kadjar;47386;18982;Pickup;2.5;Diesel;Airbags, ESP;Nabeul;2011;Manual;Good;Red;Navigation;;Yes;Manual;2;14
562;878TUN79822;Renault;7 Series;28911;139177;Coupe;2.0;Electric;ESP, ABS, Lane Assist;Tunis;2000;Manual;Excellent;Gray;Navigation;;Yes;Manual;3;25
563;231TUN96474;Kia;Rio;52116;80275;Coupe;2.2;Hybrid;Airbags, Traction Control;Tunis;2022;Manual;Average;Black;Android Auto, Apple CarPlay;;No;Manual;1;3
564;662TUN31643;BMW;Rio;59074;59349;Hatchback;2.2;Hybrid;Lane Assist, Airbags, ESP;Kairouan;2023;Automatic;Excellent;Blue;Bluetooth, Android Auto, Radio;;Yes;Automatic;3;2
565;993TUN89507;Mercedes;Partner;59268;105193;Sedan;4.0;Hybrid;ABS, Lane Assist;Kairouan;2024;Automatic;Excellent;Gray;Bluetooth, USB Ports;;No;Automatic;3;1
566;316TUN80686;Peugeot;Sportage;36232;173407;Coupe;1.9;Petrol;ESP, Traction Control;Monastir;2009;Automatic;Excellent;Blue;Bluetooth, Android Auto, USB Ports;;No;Automatic;3;16
567;806TUN36365;Peugeot;C4;27840;234728;SUV;2.0;Petrol;Lane Assist, Blind Spot Monitor, ESP;Tataouine;2004;Automatic;Good;Gray;Apple CarPlay, Radio, Android Auto;;No;Automatic;2;21
568;508TUN98039;Peugeot;Cerato;44502;207892;Sedan;2.7;Petrol;Traction Control;Sfax;2016;Manual;Excellent;Red;USB Ports, Bluetooth;;Yes;Manual;3;9
569;548TUN77839;Mercedes;3008;33557;96273;Pickup;2.0;Hybrid;Airbags;Sousse;2005;Automatic;Average;Black;Bluetooth;;Yes;Automatic;1;20
570;353TUN39451;Volkswagen;Rav4;36412;219661;SUV;2.0;Petrol;ESP, Traction Control;Sousse;2013;Manual;Good;Black;Android Auto, Radio;;Yes;Manual;2;12
571;121TUN87110;Mercedes;7 Series;38490;107918;SUV;1.6;Hybrid;Traction Control, ABS, Airbags;Monastir;2008;Manual;Excellent;Red;Radio, Android Auto, USB Ports;;No;Manual;3;17
572;702TUN38864;Hyundai;X1;49675;163384;Pickup;3.0;Diesel;ESP, ABS;Tozeur;2020;Automatic;Good;White;Apple CarPlay, Android Auto, Bluetooth;;No;Automatic;2;5
573;824TUN92719;CitroÃ«n;3 Series;33289;249565;Pickup;2.2;Petrol;ABS;Tataouine;2007;Automatic;Excellent;White;Navigation;;No;Automatic;3;18
574;169TUN14117;Renault;7 Series;32954;269998;SUV;2.4;Diesel;ABS, Blind Spot Monitor;Tunis;2012;Automatic;Average;Red;Bluetooth, Radio;;No;Automatic;1;13
575;172TUN77391;Kia;Symbol;34584;195066;Pickup;3.0;Hybrid;Traction Control, Lane Assist;Nabeul;2006;Manual;Good;Blue;USB Ports, Radio, Apple CarPlay;;Yes;Manual;2;19
576;785TUN73624;BMW;Ranger;41358;244593;Pickup;3.0;Electric;Lane Assist, Airbags, ESP;Kairouan;2016;Automatic;Good;Red;USB Ports, Navigation, Radio;;No;Automatic;2;9
577;235TUN84847;Mercedes;Sorento;49497;124298;Hatchback;1.4;Petrol;Blind Spot Monitor, Traction Control, ESP;GabÃ¨s;2025;Manual;Average;Red;USB Ports;;Yes;Manual;1;0
578;348TUN71993;Kia;Ranger;55184;37653;Pickup;2.5;Electric;Blind Spot Monitor, ESP;Nabeul;2023;Automatic;Average;Blue;Bluetooth, Navigation, Android Auto;;No;Automatic;1;2
579;294TUN22363;Volkswagen;3 Series;45600;187873;Pickup;4.2;Hybrid;Traction Control, ESP, Blind Spot Monitor;Tunis;2015;Automatic;Average;Red;Android Auto, Navigation;;Yes;Automatic;1;10
580;541TUN56438;Mercedes;2008;34056;130452;SUV;3.0;Electric;Blind Spot Monitor;Nabeul;2003;Automatic;Good;Gray;Apple CarPlay;;Yes;Automatic;2;22
581;578TUN17100;Mercedes;3 Series;46888;36018;SUV;2.8;Petrol;Blind Spot Monitor, ABS, Airbags;Nabeul;2009;Automatic;Excellent;Blue;Android Auto, Apple CarPlay;;No;Automatic;3;16
582;761TUN22899;Hyundai;Cerato;32207;269352;Hatchback;4.2;Diesel;Airbags, ESP;Sousse;2004;Automatic;Average;White;Navigation, Android Auto, Apple CarPlay;;No;Automatic;1;21
583;845TUN54473;Volkswagen;3 Series;42842;8580;SUV;2.8;Hybrid;Lane Assist, Blind Spot Monitor;Sfax;2007;Automatic;Average;White;USB Ports, Radio, Apple CarPlay;;No;Automatic;1;18
584;211TUN42591;Mercedes;Tucson;49634;120788;SUV;2.0;Electric;Blind Spot Monitor, Traction Control;GabÃ¨s;2019;Manual;Excellent;Black;Bluetooth, Radio;;No;Manual;3;6
585;649TUN68800;Ford;C5;47022;83565;SUV;2.0;Electric;Blind Spot Monitor;Sfax;2017;Manual;Average;Gray;USB Ports;;No;Manual;1;8
586;287TUN46509;Renault;Transit;42262;6580;Hatchback;2.0;Electric;Lane Assist, ABS;Bizerte;2008;Automatic;Good;White;Apple CarPlay, USB Ports, Bluetooth;;Yes;Automatic;2;17
587;995TUN19880;CitroÃ«n;Golf;39408;211075;Hatchback;2.0;Electric;ESP, Traction Control;Bizerte;2017;Manual;Good;Blue;Radio, Bluetooth;;Yes;Manual;2;8
588;982TUN82132;Renault;Rio;41177;40279;Coupe;2.4;Petrol;Blind Spot Monitor, ABS, Airbags;Tunis;2006;Manual;Excellent;White;Apple CarPlay, Bluetooth, Radio;;Yes;Manual;3;19
589;767TUN80855;Peugeot;308;39884;120890;Sedan;1.6;Diesel;Traction Control, Airbags, ESP;Bizerte;2016;Automatic;Average;Gray;Bluetooth, Apple CarPlay, Navigation;;No;Automatic;1;9
590;195TUN40982;Volkswagen;Kuga;47180;221361;Coupe;4.2;Diesel;Airbags, Lane Assist;GabÃ¨s;2017;Automatic;Good;Red;Navigation;;Yes;Automatic;2;8
591;597TUN73092;BMW;3008;37016;116048;Coupe;4.6;Electric;Traction Control, Airbags, ESP;Tataouine;2000;Automatic;Good;Gray;Radio;;No;Automatic;2;25
592;510TUN17685;BMW;3 Series;49728;28968;Hatchback;2.5;Electric;Traction Control, Blind Spot Monitor, ESP;Monastir;2013;Manual;Good;Black;Android Auto, USB Ports;;No;Manual;2;12
593;102TUN61173;Volkswagen;208;33744;189641;Hatchback;2.3;Electric;Traction Control;Sfax;2005;Manual;Excellent;Gray;Apple CarPlay, Radio, USB Ports;;Yes;Manual;3;20
594;902TUN69638;Kia;Jetta;52063;258338;SUV;4.4;Diesel;ESP, ABS, Traction Control;Nabeul;2021;Automatic;Excellent;Red;USB Ports, Navigation, Radio;;Yes;Automatic;3;4
595;813TUN82845;Toyota;208;52703;132510;Hatchback;4.5;Electric;Blind Spot Monitor, ABS, Traction Control;Sousse;2018;Manual;Average;Red;Bluetooth, USB Ports;;No;Manual;1;7
596;598TUN30289;Kia;Ranger;44318;29411;Hatchback;3.0;Petrol;ABS, Airbags, Lane Assist;Tunis;2008;Automatic;Excellent;Blue;Android Auto;;Yes;Automatic;3;17
598;655TUN17989;Kia;X1;56125;134210;Sedan;2.2;Petrol;Blind Spot Monitor, Airbags;GabÃ¨s;2025;Manual;Excellent;Blue;Bluetooth, Navigation, Radio;;Yes;Manual;3;0
599;158TUN16572;Hyundai;5 Series;48813;59155;Coupe;3.0;Petrol;Traction Control;Nabeul;2013;Automatic;Good;Red;Navigation, Bluetooth, Apple CarPlay;;No;Automatic;2;12
600;614TUN79615;Volkswagen;C3;31388;92664;Pickup;1.5;Diesel;ABS, Lane Assist;Monastir;2002;Automatic;Excellent;White;Android Auto, Bluetooth;;Yes;Automatic;3;23
601;620TUN20500;Kia;2008;37987;173120;Pickup;2.5;Electric;Lane Assist, Blind Spot Monitor;GabÃ¨s;2009;Automatic;Good;Gray;USB Ports, Bluetooth, Android Auto;;No;Automatic;2;16
602;170TUN87992;Ford;Kadjar;51251;157741;Sedan;1.6;Petrol;Blind Spot Monitor;Sfax;2025;Automatic;Good;Red;Android Auto, Navigation;;Yes;Automatic;2;0
603;982TUN40828;Kia;Jetta;45967;62341;Pickup;5.5;Electric;Traction Control;Tunis;2002;Manual;Excellent;Red;USB Ports, Bluetooth, Navigation;;No;Manual;3;23
604;683TUN42271;Kia;Polo;48931;84033;Sedan;2.5;Hybrid;ESP, ABS;Sousse;2016;Automatic;Good;Blue;USB Ports;;Yes;Automatic;2;9
605;140TUN91183;Mercedes;Partner;59003;65337;Hatchback;2.0;Petrol;Airbags, Blind Spot Monitor, Traction Control;Sousse;2025;Manual;Good;White;Android Auto, Navigation, Bluetooth;;No;Manual;2;0
606;773TUN86503;Ford;Corolla;43791;37801;Coupe;3.5;Petrol;Airbags, ESP;Kairouan;2008;Automatic;Average;Gray;Navigation;;No;Automatic;1;17
607;423TUN44179;Mercedes;Jumpy;57776;49434;Coupe;5.0;Electric;ABS, Airbags;Tataouine;2018;Automatic;Average;White;USB Ports, Android Auto;;No;Automatic;1;7
608;833TUN51180;Peugeot;3 Series;45485;33107;Sedan;2.2;Hybrid;ESP;GabÃ¨s;2014;Automatic;Average;Gray;Radio, Bluetooth, USB Ports;;No;Automatic;1;11
609;505TUN27154;Mercedes;Hilux;46911;244768;Pickup;3.0;Diesel;ABS, Lane Assist, Traction Control;Sousse;2024;Manual;Average;White;Apple CarPlay, Bluetooth, Android Auto;;No;Manual;1;1
610;407TUN69929;Kia;Polo;36356;229482;Pickup;3.0;Electric;Traction Control;Tataouine;2011;Automatic;Average;Blue;Radio, Navigation;;Yes;Automatic;1;14
611;869TUN19508;Peugeot;Polo;30848;135902;Sedan;2.5;Electric;Airbags, Traction Control;Tozeur;2004;Manual;Average;Red;Navigation, Bluetooth, Radio;;No;Manual;1;21
